,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,Unnamed: 20,Unnamed: 21
7138,8de8bd927b7382cb4fa28b96d9c1d539,wow drunk night hangover full effect mike get today lake might actually sun worry ill sunscreen Happyfacesmiley,0,0.318,0.682,0.4215,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,11/23/09 10:09 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7139,8de8bd927b7382cb4fa28b96d9c1d539,wow mass effect 2 arrived life,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,12/22/09 03:46 AM,562,146858,93.49,0.02,155268,0.49,0.06,,
7140,8de8bd927b7382cb4fa28b96d9c1d539,scifi club meeting mais tonight 7th st 2nd ave east village Confusion 8pm please send idea many in case reservation Confusion,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,07/18/09 03:44 AM,562,146858,93.49,0.02,155268,0.49,0.06,,
7141,8de8bd927b7382cb4fa28b96d9c1d539,reality,0,0.717,0.283,0.765,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,12/23/09 05:50 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7142,8de8bd927b7382cb4fa28b96d9c1d539,phone no san ramon called excited answer thought school district hear looking propname boo Skepticalannoyedundecideduneasyorhesitant propname,0,0.57,0.43,0.6486,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,11/21/09 04:16 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7143,8de8bd927b7382cb4fa28b96d9c1d539,working art project d ideasinspirationsdreams welcomed,0,0.435,0.565,0.6597,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,12-11-2009 22:44,562,146858,93.49,0.02,155268,0.49,0.06,,
7144,8de8bd927b7382cb4fa28b96d9c1d539,take hike,0.116,0.159,0.725,0.2263,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,12-01-2009 22:34,562,146858,93.49,0.02,155268,0.49,0.06,,
7145,8de8bd927b7382cb4fa28b96d9c1d539,crossing fingers,0,0.328,0.672,0.5994,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01-04-2010 18:54,562,146858,93.49,0.02,155268,0.49,0.06,,
7146,8de8bd927b7382cb4fa28b96d9c1d539,try hand sushi makin p,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,12/25/09 03:14 AM,562,146858,93.49,0.02,155268,0.49,0.06,,
7147,8de8bd927b7382cb4fa28b96d9c1d539,matter what strut,0,0.238,0.762,0.3612,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,12/24/09 06:03 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7148,8de8bd927b7382cb4fa28b96d9c1d539,practice markswoman skills wonder archery class neck wood  d,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,12/21/09 04:11 AM,562,146858,93.49,0.02,155268,0.49,0.06,,
7149,8de8bd927b7382cb4fa28b96d9c1d539,dad tell listens gin juice sometimes lold,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/14/10 04:15 AM,562,146858,93.49,0.02,155268,0.49,0.06,,
7150,8de8bd927b7382cb4fa28b96d9c1d539,981 golden oldie Winkorsmirk,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/20/10 02:02 AM,562,146858,93.49,0.02,155268,0.49,0.06,,
7151,8de8bd927b7382cb4fa28b96d9c1d539,southwest found luggage today,0,1,0,0.128,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/22/10 07:13 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7152,8de8bd927b7382cb4fa28b96d9c1d539,dirt diva championships denver,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/25/10 12:14 AM,562,146858,93.49,0.02,155268,0.49,0.06,,
7153,8de8bd927b7382cb4fa28b96d9c1d539,someone give lady gaga bandaid,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/25/10 08:05 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7154,8de8bd927b7382cb4fa28b96d9c1d539,baby ive mind o,0,0,1,0,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/31/10 07:18 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7155,8de8bd927b7382cb4fa28b96d9c1d539,door closes another opens,0.407,0.114,0.479,-0.5093,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/21/10 07:51 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7156,8de8bd927b7382cb4fa28b96d9c1d539,longer propname,0.163,0,0.837,-0.6428,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,01/18/10 08:39 PM,562,146858,93.49,0.02,155268,0.49,0.06,,
7157,8de8bd927b7382cb4fa28b96d9c1d539,wait casablanca theme night,0.289,0.184,0.526,-0.296,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,02-07-2010 17:58,562,146858,93.49,0.02,155268,0.49,0.06,,
7158,8de8bd927b7382cb4fa28b96d9c1d539,walgreens flu vaccine plan b vitamins Confusion,0.478,0.304,0.217,-0.3818,3.5,2.4,3.35,3.45,4.6,n,n,n,n,y,10-12-2009 08:49,562,146858,93.49,0.02,155268,0.49,0.06,,
7159,a63a43d8a197935264abe0d57d930712,guy peace sign truck tailgate cut freeway act kindness ahole,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,06/25/09 05:08 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7160,a63a43d8a197935264abe0d57d930712,student turn assignment late full credit ms t nope student ill give apple ms t cliche student how bout pineapple,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,06/15/09 01:37 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7161,a63a43d8a197935264abe0d57d930712,excited arranging decorating classroom p,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07/15/09 03:27 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7162,a63a43d8a197935264abe0d57d930712,classroom feel sauna smell sweaty sockhouse today whoohooo,0,0.344,0.656,0.2732,3.1,2,3.25,3.9,4.6,n,n,n,y,y,06/16/09 07:26 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7163,a63a43d8a197935264abe0d57d930712,dreaming color,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07-09-2009 03:27,758,282821,98.84,0.01,284597,0.5,0.05,,
7164,a63a43d8a197935264abe0d57d930712,need fight cold oo,0,0.434,0.566,0.3182,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07/21/09 02:58 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7165,a63a43d8a197935264abe0d57d930712,drinking ice tea pool  bos,0.197,0.191,0.612,-0.0202,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07-10-2009 07:56,758,282821,98.84,0.01,284597,0.5,0.05,,
7166,a63a43d8a197935264abe0d57d930712,use alarm clock project ceiling p laziest thing ever gonna it,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07/19/09 12:11 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7167,a63a43d8a197935264abe0d57d930712,brother say look russian spy now lol,0,0.359,0.641,0.4215,3.1,2,3.25,3.9,4.6,n,n,n,y,y,06/18/09 02:04 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7168,a63a43d8a197935264abe0d57d930712,feel punching something be,0,0.583,0.417,0.6369,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08-10-2009 15:44,758,282821,98.84,0.01,284597,0.5,0.05,,
7169,a63a43d8a197935264abe0d57d930712,sippin chamomile,0.18,0.291,0.529,0.2732,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08/24/09 05:56 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7170,a63a43d8a197935264abe0d57d930712,hope snow concord week highlight sure,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08/13/09 07:50 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7171,a63a43d8a197935264abe0d57d930712,thing according plan grateful ability improvise p,0.111,0,0.889,-0.305,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08/16/09 11:39 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7172,a63a43d8a197935264abe0d57d930712,visiting mah parentsready play beatles rockband muh brothas haha,0,0.478,0.522,0.6705,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08/14/09 04:28 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7173,a63a43d8a197935264abe0d57d930712,fun bg nightlife academy science drinking wine gazing stars observing albino alligator dancing bongo beats crazy mix,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07-06-2009 00:38,758,282821,98.84,0.01,284597,0.5,0.05,,
7174,a63a43d8a197935264abe0d57d930712,congratulation propname 2009 graduate whoohooo keep reachin star broder,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07-07-2009 16:44,758,282821,98.84,0.01,284597,0.5,0.05,,
7175,a63a43d8a197935264abe0d57d930712,organized,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,07/30/09 05:01 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7176,a63a43d8a197935264abe0d57d930712,deal year fit pair 4 inch pumps let survive nighthaha,0,0.292,0.708,0.5106,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08/16/09 04:22 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7177,a63a43d8a197935264abe0d57d930712,ice cold beer,0,0.367,0.633,0.4404,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08/27/09 05:19 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7178,a63a43d8a197935264abe0d57d930712,golfing range papadiddy pop,0.116,0.112,0.772,-0.304,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08-11-2009 16:05,758,282821,98.84,0.01,284597,0.5,0.05,,
7179,a63a43d8a197935264abe0d57d930712,remembered rock climbing shizz ampd weeknd,0.324,0.254,0.423,-0.4588,3.1,2,3.25,3.9,4.6,n,n,n,y,y,08/17/09 04:28 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7180,a63a43d8a197935264abe0d57d930712,feeling,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10-03-2009 16:58,758,282821,98.84,0.01,284597,0.5,0.05,,
7181,a63a43d8a197935264abe0d57d930712,but able understand thing making decision beginning things,0,0.217,0.783,0.3612,3.1,2,3.25,3.9,4.6,n,n,n,y,y,09/22/09 05:47 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7182,a63a43d8a197935264abe0d57d930712,,0.173,0.297,0.531,0.7615,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10-07-2009 17:44,758,282821,98.84,0.01,284597,0.5,0.05,,
7183,a63a43d8a197935264abe0d57d930712,forever young wanna be forever young,0.153,0.094,0.752,-0.3102,3.1,2,3.25,3.9,4.6,n,n,n,y,y,09-02-2009 02:15,758,282821,98.84,0.01,284597,0.5,0.05,,
7184,a63a43d8a197935264abe0d57d930712,looking forward,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10/13/09 10:50 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7185,a63a43d8a197935264abe0d57d930712,world lost one never forget rip party hard elvis james brown,0.369,0,0.631,-0.6249,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10-03-2009 04:41,758,282821,98.84,0.01,284597,0.5,0.05,,
7186,a63a43d8a197935264abe0d57d930712,is on fire I ask who's next on the list but it's still a big problem center 1 who is it exactly pi who is the new experienced goalkeeper to assist propname,0.34,0,0.66,-0.5574,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10-04-2009 13:58,758,282821,98.84,0.01,284597,0.5,0.05,,
7187,a63a43d8a197935264abe0d57d930712,oh god ae86 coming back fusion subarutoyota sick,0.327,0.185,0.488,-0.4404,3.1,2,3.25,3.9,4.6,n,n,n,y,y,11-03-2009 22:47,758,282821,98.84,0.01,284597,0.5,0.05,,
7188,a63a43d8a197935264abe0d57d930712,foot killing nice ride,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,11-09-2009 01:48,758,282821,98.84,0.01,284597,0.5,0.05,,
7189,a63a43d8a197935264abe0d57d930712,the return of the molson center begins to know where to go,0,0.459,0.541,0.7003,3.1,2,3.25,3.9,4.6,n,n,n,y,y,11/19/09 02:15 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7190,a63a43d8a197935264abe0d57d930712,go another one,0.484,0.134,0.382,-0.6705,3.1,2,3.25,3.9,4.6,n,n,n,y,y,11/29/09 02:02 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7191,a63a43d8a197935264abe0d57d930712,911 remember doing doying delivery place propname1,0,0.286,0.714,0.4215,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10/23/09 12:15 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7192,a63a43d8a197935264abe0d57d930712,school tomorrow everything go well,0.405,0,0.595,-0.5267,3.1,2,3.25,3.9,4.6,n,n,n,y,y,12/26/09 03:22 AM,758,282821,98.84,0.01,284597,0.5,0.05,,
7193,a63a43d8a197935264abe0d57d930712,be real,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,12/31/09 11:47 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7194,a63a43d8a197935264abe0d57d930712,actually summer today cool,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,06/25/09 11:56 PM,758,282821,98.84,0.01,284597,0.5,0.05,,
7195,a63a43d8a197935264abe0d57d930712,Saturday night and it feels like Monday so it's boring,0.44,0.182,0.377,-0.6249,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10-02-2009 13:07,758,282821,98.84,0.01,284597,0.5,0.05,,
7196,a63a43d8a197935264abe0d57d930712,jai le pied en feu bottle training level 1 2 complete now level 3,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,02-09-2010 17:42,758,282821,98.84,0.01,284597,0.5,0.05,,
7197,a63a43d8a197935264abe0d57d930712,job opportunity also training coming soon,0,0,1,0,3.1,2,3.25,3.9,4.6,n,n,n,y,y,10-01-2009 14:47,758,282821,98.84,0.01,284597,0.5,0.05,,
7198,3b474abc02985674f2b64e46a939bb3d,day freedom left off,0,0.392,0.608,0.7269,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,06/30/09 01:57 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7199,3b474abc02985674f2b64e46a939bb3d,last 72 hr of treat and start the real training I already hurt lol,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,06/21/09 02:55 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7200,3b474abc02985674f2b64e46a939bb3d,self esteem far many idea cause told do,0,0.367,0.633,0.4404,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,07-07-2009 10:29,804,312739,97.12,0.01,321175,0.5,0.01,,
7201,3b474abc02985674f2b64e46a939bb3d,in the process of choosing courses for the school so many programs and possibilities it's really not cool that,0.424,0.176,0.401,-0.7937,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,07/16/09 09:27 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7202,3b474abc02985674f2b64e46a939bb3d,i think i'm in love with a 370z i want one,0.39,0.199,0.411,-0.4215,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08-02-2009 02:12,804,312739,97.12,0.01,321175,0.5,0.01,,
7203,3b474abc02985674f2b64e46a939bb3d,were online people,0,0.248,0.752,0.7645,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08-09-2009 16:52,804,312739,97.12,0.01,321175,0.5,0.01,,
7204,3b474abc02985674f2b64e46a939bb3d,those say cannot done interfere unit?,0,0.139,0.861,0.4404,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08/14/09 06:06 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7205,3b474abc02985674f2b64e46a939bb3d,start slow step step result follow propname,0.227,0.206,0.567,-0.0772,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08/13/09 10:39 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7206,3b474abc02985674f2b64e46a939bb3d,summer is over and i was starting to have fun,0.166,0.227,0.607,0.128,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08/15/09 07:06 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7207,3b474abc02985674f2b64e46a939bb3d,24 hrs off is good anyway,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08-05-2009 08:01,804,312739,97.12,0.01,321175,0.5,0.01,,
7208,3b474abc02985674f2b64e46a939bb3d,do you have someone who can explain to me what was supposed to be tonight the game calisle de tabarnak is the criss of the problem do you want me to arrive there with my steel cap so that I can kick a couple of kicks in the ass you don't want to play pi skating tonight hope you will be fit for practice,0,0.1,0.9,0.25,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,07-10-2009 07:50,804,312739,97.12,0.01,321175,0.5,0.01,,
7209,3b474abc02985674f2b64e46a939bb3d,oh hell yeah 2056lbs 5lbs and i reached my goal,0.046,0.129,0.825,0.4767,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08/21/09 03:56 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7210,3b474abc02985674f2b64e46a939bb3d,2 more days and finished the training instead of dupuis,0,0.796,0.204,0.9136,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08/23/09 02:03 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7211,3b474abc02985674f2b64e46a939bb3d,according ancient buddhist priest student ready teacher appears being propnameWinkorsmirk,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,06/15/09 03:35 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7212,3b474abc02985674f2b64e46a939bb3d,fuck no criminal record so as not to harm his career in the states wow bravo justice yet another asshole coming out clean for what he does by the way propname good career in the states,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,07-03-2009 04:48,804,312739,97.12,0.01,321175,0.5,0.01,,
7213,3b474abc02985674f2b64e46a939bb3d,the ch who beats washington a chance quovi was not in it because he completely dominated the offensive zone,0,0.362,0.638,0.5267,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08/31/09 02:53 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7214,3b474abc02985674f2b64e46a939bb3d,shift weekend,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09-09-2009 12:32,804,312739,97.12,0.01,321175,0.5,0.01,,
7215,3b474abc02985674f2b64e46a939bb3d,the worst gray cup i have seen to date,0,0.574,0.426,0.4019,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09/15/09 03:03 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7216,3b474abc02985674f2b64e46a939bb3d,google wave shit started looking threw ever blackberry,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09/17/09 02:27 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7217,3b474abc02985674f2b64e46a939bb3d,wow nasty accident at the job a police tank going through a dying subway door,0,0.512,0.488,0.6361,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09/20/09 10:52 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7218,3b474abc02985674f2b64e46a939bb3d,new contract in function monday controller place dupuis ya baby,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09/22/09 09:14 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7219,3b474abc02985674f2b64e46a939bb3d,training feel good 2084lbs le 10lbs ive reach weight goal nice,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09/27/09 06:30 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7220,3b474abc02985674f2b64e46a939bb3d,bomb out kovi sen now oh god ill miss man,0,0.42,0.58,0.4404,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09-12-2009 06:26,804,312739,97.12,0.01,321175,0.5,0.01,,
7221,3b474abc02985674f2b64e46a939bb3d,oh what tenderness is traded to the wild,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10-05-2009 15:45,804,312739,97.12,0.01,321175,0.5,0.01,,
7222,3b474abc02985674f2b64e46a939bb3d,bergeron who makes us a stupid forsberg,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,09-01-2009 11:47,804,312739,97.12,0.01,321175,0.5,0.01,,
7223,3b474abc02985674f2b64e46a939bb3d,why does it rain every time i take out my blades,0,1,0,0.4767,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10/20/09 01:37 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7224,3b474abc02985674f2b64e46a939bb3d,schumi year mercedesbenz sickkkkkkkkkkkkkkkkkkkkkkk,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10/29/09 07:41 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7225,3b474abc02985674f2b64e46a939bb3d,wing tonight they're bad beat better choke were momentum,0,0.692,0.308,0.5423,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10/28/09 05:50 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7226,3b474abc02985674f2b64e46a939bb3d,whats happen weekend,0.595,0,0.405,-0.6597,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10/22/09 10:50 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7227,3b474abc02985674f2b64e46a939bb3d,it's not snowing yet,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11-12-2009 06:04,804,312739,97.12,0.01,321175,0.5,0.01,,
7228,3b474abc02985674f2b64e46a939bb3d,2010 resolution adopt a better lifestyle i think that looks like a resolution what do you think,0,0.247,0.753,0.3182,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10-03-2009 11:40,804,312739,97.12,0.01,321175,0.5,0.01,,
7229,3b474abc02985674f2b64e46a939bb3d,leader lead follow must guess must do must know,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11-11-2009 02:55,804,312739,97.12,0.01,321175,0.5,0.01,,
7230,3b474abc02985674f2b64e46a939bb3d,le 24 hr christmas unwrap gift,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10/15/09 12:29 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7231,3b474abc02985674f2b64e46a939bb3d,may christmas never me proud christian ashamed post status 1 light world ashamed scared this posted friend agree cut paste wal,0,0.565,0.435,0.6369,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10-09-2009 15:29,804,312739,97.12,0.01,321175,0.5,0.01,,
7232,3b474abc02985674f2b64e46a939bb3d,no bad news so far i guess thats a good thing,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,01/23/10 04:49 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7233,3b474abc02985674f2b64e46a939bb3d,yet another reputational hockey incident I think I'm going to start caring about Olympic hockey instead since there's more respect in professional hockey,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11/21/09 07:34 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7234,3b474abc02985674f2b64e46a939bb3d,the big question now is ch a better team without a propname the 1st test of a long series saturday v the rangers,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10/24/09 03:17 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7235,3b474abc02985674f2b64e46a939bb3d,60 the guy was mad good to see that sometimes,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11/22/09 03:31 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7236,3b474abc02985674f2b64e46a939bb3d,pa worst appointment for an orthopedist 2 weeks nice I expected to wait for the year of the rat lol,0.722,0,0.278,-0.3818,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11/28/09 07:36 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7237,3b474abc02985674f2b64e46a939bb3d,what phaneuf and gigu?re with the leafs,0.355,0,0.645,-0.5106,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,12-02-2009 12:45,804,312739,97.12,0.01,321175,0.5,0.01,,
7238,3b474abc02985674f2b64e46a939bb3d,and another part just a question that trots plays with an incomplete team now what is supposed to do there,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11/25/09 05:41 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7239,3b474abc02985674f2b64e46a939bb3d,propname you're a beautiful piece of garbage in my opinion your sanction your ban from the lhjmq you just deserve that you pi the other estie de cave of your kind thank you for tarnishing the image of hockey on the national but also international scene,0,0.773,0.227,0.5267,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,10/30/09 01:24 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7240,3b474abc02985674f2b64e46a939bb3d,super bowl super bowl super bowl,0,0.708,0.292,0.8658,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11-04-2009 16:11,804,312739,97.12,0.01,321175,0.5,0.01,,
7241,3b474abc02985674f2b64e46a939bb3d,another week starting over,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,11-07-2009 08:10,804,312739,97.12,0.01,321175,0.5,0.01,,
7242,3b474abc02985674f2b64e46a939bb3d,yawn,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,12/16/09 12:23 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7243,3b474abc02985674f2b64e46a939bb3d,yay black eye boo fencing tomorrow night,0,0.434,0.566,0.3182,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,12-05-2009 13:52,804,312739,97.12,0.01,321175,0.5,0.01,,
7244,3b474abc02985674f2b64e46a939bb3d,yawn,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,12/23/09 01:34 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7245,3b474abc02985674f2b64e46a939bb3d,attempting clean apartment,0,0.762,0.238,0.7506,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,12/25/09 09:51 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
7246,3b474abc02985674f2b64e46a939bb3d,schedule changing often,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,01-01-2009 07:23,804,312739,97.12,0.01,321175,0.5,0.01,,
7247,3b474abc02985674f2b64e46a939bb3d,absolutely marvelous 4th anniversary yesterday,0.363,0.242,0.395,-0.1372,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,12-11-2009 12:56,804,312739,97.12,0.01,321175,0.5,0.01,,
7248,3b474abc02985674f2b64e46a939bb3d,sleepdang hyper elf running around brain,0,0,1,0,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,06/28/09 09:55 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7249,3b474abc02985674f2b64e46a939bb3d,need start cleaning packing again boo,0,0.519,0.481,0.6597,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,08/22/09 08:51 AM,804,312739,97.12,0.01,321175,0.5,0.01,,
7250,3b474abc02985674f2b64e46a939bb3d,will better attempt cleaning tomorrow,0,0.398,0.602,0.5106,3.6,1.95,4.2,3.6,4.8,y,n,y,y,y,01/17/10 12:33 PM,804,312739,97.12,0.01,321175,0.5,0.01,,
